产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
255892954,要健康,300ml,数量：6*价格：12.9,2024-09-06,299,0,12.9,0
194626385,要健康,300ml,数量：6*价格：12.9,2024-09-06,299,0,12.9,0
267313720,耀都云杉,300ml,数量：6*价格：12.95,2025-06-16,200,0,12.95,0
250500497,耀都云杉,300ml,数量：6*价格：12.95,2025-06-16,200,0,12.95,0
213838958,肇庆市仁安医药,300ml,数量：6*价格：12.98,2025-06-15,6000,1,12.98,24
213838954,肇庆市仁安医药,300ml,数量：6*价格：12.98,2025-06-15,6000,10,12.98,132
240907503,柏恩医药,300ml,数量：20*价格：13.4,2025-08-20,200,0,13.4,0
224667181,恒望商贸,300ml,数量：6*价格：13.48,2025-07-16,170,6,13.48,40
262554104,义乌市新福祥生物科技,300ml,数量：7*价格：13.5,2024-09-02,1000,0,13.5,0
238315937,药店品种预约中心,300ml,数量：50*价格：13.5,2025-03-02,3000,0,13.5,0
215232508,义乌市新福祥生物科技,300ml,数量：7*价格：13.5,2024-09-02,1000,0,13.5,0
195149304,诚锐,300ml,"数量：6*价格：13.5,数量：12*价格：12.9",2024-12-22,50,0,13.5,0
266055154,天生旗舰店,300ml,数量：22*价格：13.53,2025-05-22,32,0,13.53,0
239448435,东莞东盈,300ml,"数量：8*价格：13.8,数量：16*价格：13.58,数量：24*价格：13.38",2025-01-05,94,0,13.8,0
248436023,耀都云杉,300ml,"数量：4*价格：13.87,数量：6*价格：12.98,数量：12*价格：12.85,数量：20*价格：12.72",2025-06-16,100,9,13.87,90
195175173,非药购,300ml,数量：15*价格：14.0,2025-06-09,126,0,14.0,0
259698292,佛山小羚羊,300ml,数量：6*价格：14.2,2025-06-15,12,0,14.2,0
254178378,佛山小羚羊,300ml,数量：6*价格：14.2,2025-06-15,12,0,14.2,0
254178377,佛山小羚羊,300ml,数量：6*价格：14.2,2025-06-15,12,0,14.2,0
215817493,非药购,300ml,数量：15*价格：14.2,2025-06-09,126,0,14.2,0
215601754,仁信,300ml,数量：15*价格：14.2,2025-06-09,126,3,14.2,45
195163803,仁信,300ml,数量：15*价格：14.2,2025-06-09,126,0,14.2,0
261102041,楚沁纯,300ml,数量：10*价格：14.5,2025-02-02,300,0,14.5,0
261099783,楚沁纯,300ml,数量：10*价格：14.5,2025-02-02,300,0,14.5,0
